customerid,ordercount,totalspent
4449,96,196767.29
4137,86,196762.61
3512,95,196757.24
9806,95,196756.69
2744,85,196731.07
514,86,196725.20
4807,99,196720.43
8813,82,196717.61
5307,89,196683.29
2786,88,196677.52
4009,94,196655.02
4121,95,196637.25
2560,84,196620.34
9088,95,196509.78
6873,90,196507.71
1327,90,196481.41
6765,80,196474.68
9900,88,196469.67
8776,90,196418.03
8742,85,196414.45
5577,87,196400.48
7844,88,196382.67
9120,93,196364.42
6386,98,196326.82
7882,98,196265.53
4915,93,196263.04
274,88,196255.63
5864,88,196238.46
4301,89,196221.36
9824,87,196218.37
8233,97,196204.62
2762,86,196168.80
3044,88,196160.71
9656,96,196156.10
3397,89,196150.16
9566,96,196125.50
134,90,196115.32
9988,90,196081.86
6930,79,196068.43
4410,89,196062.02
7861,89,196038.01
8247,95,196021.01
489,88,196006.52
1484,82,195999.06
9249,84,195982.30
3053,92,195977.40
5575,93,195963.60
6258,92,195914.53
3360,90,195912.54
1959,98,195906.50
7535,90,195897.83
9232,93,195895.35
3764,81,195876.17
5597,83,195876.09
827,83,195865.08
7468,91,195863.09
6102,103,195830.74
847,84,195796.50
9174,90,195778.70
8564,97,195766.24
2327,90,195757.89
4700,100,195716.55
4491,98,195708.00
8156,86,195704.51
6288,89,195700.70
6748,91,195692.63
1965,88,195688.41
7847,89,195685.07
3883,83,195675.36
4701,83,195668.56
6973,102,195651.71
7281,95,195622.59
2393,89,195611.62
7537,93,195586.07
2788,86,195555.78
6541,100,195522.40
2950,98,195503.33
7641,88,195499.33
1502,92,195492.49
9974,96,195485.66
8146,82,195465.25
6826,94,195460.64
9781,90,195440.30
5445,83,195431.96
771,89,195419.17
2578,89,195333.41
5707,86,195333.04
99,91,195325.95
8701,94,195319.83
8001,79,195318.06
2034,86,195314.12
5157,93,195313.85
1402,97,195303.40
9064,91,195296.17
196,93,195295.99
3238,91,195273.04
4835,97,195265.37
5310,83,195258.52
8034,94,195254.86
1474,94,195221.13
2025,88,195188.83
3195,85,195188.49
9956,95,195164.41
2320,92,195162.96
2604,83,195157.57
6080,96,195155.27
5766,83,195152.76
8749,95,195117.85
2427,98,195114.18
271,78,195109.89
923,93,195107.97
249,89,195102.81
6155,93,195084.86
368,92,195065.28
9067,95,195055.05
9654,93,195042.32
4413,88,195039.14
8037,86,194971.91
950,94,194965.23
5355,91,194959.07
6485,89,194956.01
7720,91,194943.56
6375,87,194918.93
9794,85,194918.40
4780,90,194889.24
7618,92,194874.90
642,98,194854.61
9818,87,194843.77
2326,98,194839.14
8266,86,194835.92
1739,90,194821.37
6037,87,194820.40
7662,81,194815.65
3931,91,194787.60
1472,92,194780.37
3073,92,194764.27
2706,86,194759.98
3474,90,194755.84
403,79,194742.43
5358,89,194729.27
5156,87,194703.89
7096,83,194688.19
1778,95,194650.64
2684,95,194645.52
8459,101,194628.94
3029,95,194625.63
1663,85,194603.07
7557,91,194590.45
1349,84,194554.66
9593,90,194531.82
672,93,194503.86
8195,88,194489.28
7193,83,194483.14
9129,86,194469.88
9377,95,194468.50
2300,94,194464.55
4844,88,194462.44
964,90,194461.53
9668,78,194453.69
1946,89,194452.94
4403,89,194392.80
4990,101,194364.17
9289,96,194362.19
7356,91,194343.44
2974,87,194334.99
1508,86,194323.20
2901,95,194315.82
3399,88,194303.08
3107,88,194272.41
1394,84,194270.87
5147,88,194269.91
5713,85,194267.59
6874,91,194253.77
7139,84,194203.04
7836,85,194200.01
2504,91,194196.88
7835,81,194193.36
9776,92,194189.43
3757,91,194186.68
7092,97,194178.71
1884,82,194164.41
622,87,194162.55
2593,89,194158.51
1699,89,194154.49
4608,87,194145.72
88,92,194140.74
9028,81,194113.93
9287,90,194086.51
2414,93,194073.99
668,86,194053.67
509,97,194000.67
2260,85,193988.03
7525,88,193975.20
1064,95,193968.08
534,89,193945.22
6441,89,193932.38
2461,87,193921.87
7843,79,193921.69
2238,96,193881.19
1473,92,193869.98
1501,89,193865.40
6269,81,193851.24
8550,74,193848.02
4205,89,193839.69
8804,84,193829.74
1902,89,193818.90
9520,94,193812.69
7826,88,193788.13
41,83,193760.81
4113,81,193754.39
5067,83,193743.23
7945,93,193734.96
8453,94,193712.95
4956,98,193707.39
6512,85,193703.14
7712,92,193687.14
4933,91,193641.81
9625,93,193638.99
9301,89,193603.53
3106,84,193601.06
849,86,193598.30
9752,83,193594.13
5568,98,193586.08
6316,82,193582.40
7160,85,193566.32
8004,89,193551.26
7085,81,193549.68
3475,97,193536.90
3002,84,193530.81
3692,89,193507.05
7531,74,193502.11
1361,89,193498.78
3436,84,193496.09
707,93,193484.88
7406,89,193484.00
4479,86,193440.27
2603,93,193390.67
6537,93,193380.84
2343,98,193378.65
458,82,193372.33
5220,94,193366.81
7697,94,193345.90
3868,86,193324.40
9333,81,193318.06
3774,88,193309.89
5695,89,193301.43
9582,90,193296.21
2338,97,193286.97
7142,86,193280.21
9932,95,193262.36
1616,93,193255.05
8574,91,193253.30
5417,92,193217.40
7280,93,193159.69
9707,88,193158.60
7425,100,193154.96
2202,82,193146.83
6762,99,193119.92
6902,88,193115.09
965,91,193101.54
4805,90,193092.07
9179,90,193088.21
9502,85,193061.64
3629,89,193059.18
9883,92,193058.66
7076,84,193055.71
9610,90,193039.18
8565,84,193023.46
8789,94,193011.26
8065,87,193008.99
5259,82,192997.41
8061,81,192996.68
8886,91,192992.75
1451,90,192911.31
8627,91,192909.79
9104,85,192884.74
8946,96,192884.70
940,81,192879.94
4445,81,192857.47
3052,93,192851.08
3207,85,192829.34
5817,80,192824.21
599,81,192810.38
6721,94,192808.81
9907,86,192792.27
8212,96,192780.59
3777,85,192769.58
6185,92,192763.43
8194,88,192746.31
3508,84,192746.20
3582,90,192720.66
7792,85,192712.20
3100,83,192703.48
962,90,192665.28
7760,87,192646.22
1236,92,192603.19
4537,93,192595.35
7939,73,192571.37
8783,90,192554.72
8123,81,192548.15
9004,103,192535.48
1837,90,192520.08
6136,84,192496.62
5761,93,192440.84
4357,96,192411.29
3074,94,192395.88
5972,99,192380.43
9099,92,192329.04
3509,80,192260.40
9114,71,192230.17
2629,87,192219.81
4054,91,192151.61
6384,83,192150.08
121,96,192141.55
5039,83,192105.53
6353,88,192086.27
2032,90,192080.16
1877,92,192075.54
834,95,192071.92
9326,87,192063.48
8448,92,192060.95
8602,92,192045.82
7677,82,192038.09
3964,87,191993.93
1324,82,191964.44
4256,87,191957.28
8837,93,191921.21
6019,85,191919.59
138,93,191915.97
4267,96,191903.67
1441,87,191893.95
6772,90,191875.34
4557,97,191869.53
713,89,191855.03
3134,86,191839.04
7559,85,191806.06
7235,87,191797.04
9494,89,191794.23
6093,94,191793.69
9661,96,191729.19
4603,88,191706.56
485,89,191682.65
6397,89,191672.40
7006,77,191672.01
9787,84,191649.79
838,86,191618.77
3514,88,191602.09
4093,98,191599.48
4736,82,191575.25
1447,95,191572.56
7320,92,191547.82
5327,91,191533.59
6385,91,191532.08
7469,89,191529.18
4178,91,191523.19
2646,78,191522.96
6242,84,191519.47
2689,89,191516.23
3812,89,191515.84
7323,89,191505.39
9327,98,191492.95
7984,87,191489.64
1914,90,191479.50
3193,85,191447.48
6562,91,191421.39
2682,90,191421.16
8970,80,191407.73
4688,92,191401.49
9536,89,191382.91
7140,91,191371.33
6044,87,191340.73
1938,84,191319.74
7224,86,191311.31
6428,84,191284.73
158,88,191279.58
5230,83,191279.00
1815,94,191274.11
4007,97,191243.86
4578,86,191240.93
355,89,191236.40
1274,88,191233.66
6644,95,191232.68
5398,88,191198.92
400,89,191198.07
3423,91,191196.42
6627,91,191194.42
9808,89,191181.19
9810,92,191141.41
976,76,191091.27
395,83,191089.33
6518,88,191062.81
8179,89,191052.80
2467,100,191047.12
2843,94,191042.71
1710,88,191009.53
1556,85,191009.19
2757,88,191001.43
911,87,190980.78
4109,85,190976.41
939,81,190972.61
9628,92,190957.97
7378,82,190935.27
7482,91,190932.07
5980,91,190929.41
7988,90,190904.47
4485,91,190891.77
184,95,190886.07
11,87,190819.59
3752,79,190798.70
4928,88,190786.40
6234,91,190771.67
9231,83,190767.35
9433,90,190740.76
5570,88,190729.20
2690,95,190709.50
7936,84,190703.51
1354,88,190684.38
8750,95,190680.27
4599,94,190675.96
5090,91,190671.25
4480,87,190655.15
215,91,190612.11
1657,86,190596.29
6907,81,190593.83
40,76,190588.32
7394,84,190540.44
578,90,190525.15
605,80,190510.86
3641,81,190492.76
4904,93,190488.67
4548,88,190479.31
3851,80,190456.77
2822,88,190441.21
429,84,190429.45
4628,93,190399.30
9034,90,190384.64
194,84,190384.46
8965,92,190349.41
3303,89,190327.44
1339,87,190292.09
430,87,190291.42
2658,93,190231.15
5982,91,190208.19
5381,86,190195.88
424,97,190159.14
2590,86,190152.81
9036,92,190125.37
5477,79,190069.85
9009,85,190036.23
5732,93,190020.57
7824,84,190007.91
7941,90,189976.17
3793,86,189964.92
2446,88,189934.74
2392,88,189922.99
9386,93,189914.69
8981,94,189904.39
7047,96,189896.60
1952,93,189890.99
3034,85,189868.47
3480,91,189866.80
3058,92,189863.57
7316,85,189854.09
2813,102,189850.50
3715,92,189834.16
142,84,189801.40
6605,91,189767.08
2746,91,189763.39
3664,93,189744.42
6761,86,189734.86
1285,99,189713.31
3584,91,189679.74
9558,94,189678.22
7407,93,189674.15
8555,89,189656.33
6488,91,189648.97
614,79,189643.47
6939,94,189624.65
9522,86,189623.45
2848,89,189599.04
9054,79,189597.82
658,92,189587.39
6676,90,189585.66
9621,94,189579.29
5634,88,189576.49
6967,85,189576.49
833,83,189572.23
6924,84,189557.35
1149,95,189547.56
9597,95,189513.45
7131,81,189487.72
3223,83,189482.78
7191,87,189477.99
6490,85,189468.86
5342,90,189462.12
3188,99,189425.35
4958,86,189398.41
6421,82,189386.81
9725,87,189375.97
4908,86,189367.02
5313,81,189354.56
7577,89,189343.29
9435,94,189331.77
4784,92,189299.18
1792,92,189288.24
1744,90,189262.86
8387,93,189177.48
7225,89,189132.87
8592,82,189115.65
751,86,189113.14
3749,84,189084.16
287,88,189080.30
7874,93,189078.96
6844,80,189078.41
5527,95,189075.54
2310,89,189059.41
9632,83,189035.02
7292,91,189017.85
5955,91,189005.85
4329,86,188966.55
7288,85,188956.31
1612,91,188942.28
1871,80,188933.30
3377,95,188920.30
2808,86,188905.92
9801,85,188880.14
8890,78,188857.88
7539,84,188857.12
9765,99,188837.51
4322,89,188836.55
8189,93,188814.41
2038,85,188804.91
6252,92,188789.02
9843,92,188712.99
8635,89,188707.39
6060,95,188707.22
1627,90,188705.49
7637,90,188705.17
4207,83,188703.49
4459,85,188698.43
3501,93,188692.37
5001,85,188687.79
8274,99,188687.33
6023,81,188677.12
3810,84,188677.04
1191,90,188665.94
5094,81,188624.93
8265,94,188612.15
4795,93,188591.62
1795,84,188535.92
1758,93,188517.27
337,92,188515.23
4003,91,188512.72
8958,79,188511.34
9175,84,188487.95
4220,84,188463.27
9782,85,188458.25
8147,88,188451.89
3202,90,188442.89
1724,85,188432.46
4287,88,188431.36
228,84,188425.58
6724,89,188378.02
7738,88,188377.36
1646,85,188345.20
5718,85,188318.26
3327,87,188305.34
6635,89,188304.28
8426,83,188302.62
5275,85,188295.71
6655,86,188273.25
406,84,188254.88
3616,79,188218.23
6878,88,188194.06
4052,79,188186.36
4325,97,188166.88
4012,86,188161.81
3571,86,188131.36
2606,87,188124.62
136,86,188124.09
1963,94,188087.94
4834,92,188017.58
4785,77,188011.15
8536,98,187973.11
5189,84,187951.41
7277,91,187941.81
6466,90,187938.57
5010,87,187937.33
8000,98,187928.90
3333,78,187899.01
282,85,187870.97
8071,86,187863.26
4510,84,187846.59
819,76,187844.92
4504,80,187838.56
8371,95,187833.40
3240,85,187832.53
1954,86,187832.00
9343,86,187795.07
5806,96,187794.37
2100,91,187728.72
7896,89,187720.89
2186,86,187699.08
5653,91,187544.09
3673,86,187504.05
6622,86,187495.31
2699,92,187471.65
3829,88,187466.51
4366,98,187447.10
4145,92,187440.75
1827,94,187382.00
3794,87,187374.39
1293,93,187370.84
1181,93,187329.42
2966,92,187258.74
6229,77,187249.20
7245,82,187214.10
9624,87,187200.62
9997,86,187174.35
8118,85,187166.34
8951,90,187147.64
6888,85,187123.88
7811,97,187120.01
3108,92,187105.77
2090,87,187079.39
8193,89,187021.36
1232,92,187018.98
8978,81,186965.47
8355,90,186921.72
3222,91,186919.07
3020,86,186910.87
594,88,186875.61
8134,82,186857.82
8222,85,186784.53
43,80,186781.35
8723,93,186761.28
2048,86,186741.24
7904,84,186688.31
4307,85,186670.56
9124,87,186667.19
7650,91,186663.69
541,79,186597.72
8930,99,186570.78
9933,92,186521.13
9328,87,186476.15
2997,98,186439.11
7647,92,186350.05
1209,84,186344.10
5105,78,186223.21
3021,89,186214.50
5201,88,186184.70
4712,81,186179.33
3552,83,186176.27
5620,92,186127.44
4338,93,186084.90
7919,82,186054.07
3975,92,186045.16
2692,87,186044.49
8402,94,186040.55
5142,88,186014.68
3559,82,185997.43
9279,90,185996.38
3388,88,185975.10
141,98,185934.15
2759,89,185929.86
2576,95,185880.12
369,90,185872.30
8386,92,185838.39
4140,89,185819.50
1693,86,185787.07
2126,87,185784.04
3477,73,185772.90
3346,92,185772.86
979,86,185754.22
7056,88,185634.34
968,84,185613.47
4257,83,185575.38
9848,91,185561.45
6430,75,185545.15
3036,78,185509.68
6030,83,185455.25
708,84,185448.82
2284,90,185431.79
5799,92,185426.57
4163,84,185416.97
2911,89,185415.57
1369,95,185409.01
7895,85,185387.82
9873,78,185379.69
9820,89,185253.98
3066,90,185249.67
1592,89,185247.15
8338,87,185243.28
3611,88,185242.30
7754,84,185237.26
8116,82,185202.43
5564,91,185192.37
389,97,185172.58
6504,94,185153.79
2626,84,185122.76
6408,83,185113.36
1297,89,185080.19
9459,87,185072.20
6324,90,185062.27
8857,86,185030.91
7068,87,184995.81
5238,92,184989.83
7489,83,184979.79
8865,80,184957.13
3007,94,184938.48
8889,87,184937.00
8513,83,184880.83
3151,80,184812.73
207,88,184769.19
2232,85,184767.86
5949,88,184749.11
3705,80,184708.92
4918,75,184667.06
8007,91,184652.31
9221,88,184623.59
3697,87,184598.74
3447,74,184582.90
4389,89,184513.81
5908,78,184442.15
6727,86,184426.31
1347,94,184401.46
2542,80,184394.09
5623,88,184351.61
4979,98,184321.68
4283,86,184306.77
4607,82,184295.98
1074,97,184244.00
7189,85,184212.11
7981,94,184191.11
661,80,184148.23
5115,81,184147.13
3746,93,184097.55
5912,83,184090.20
8040,89,184082.34
6560,77,184005.54
6503,83,183998.43
794,87,183993.21
5318,89,183928.44
461,83,183912.63
9081,84,183908.65
1140,92,183883.68
6378,71,183879.36
1919,95,183872.88
7802,82,183856.39
8201,87,183827.57
5353,90,183821.98
1305,87,183809.24
2035,90,183790.97
4369,93,183771.15
3519,94,183740.90
5058,83,183733.94
1108,86,183728.74
2262,90,183720.53
1835,87,183705.07
8739,85,183698.91
699,91,183677.76
9043,85,183676.89
579,87,183668.77
4157,92,183660.81
4743,87,183654.65
7566,87,183652.86
9486,91,183646.82
9252,92,183583.81
4462,89,183554.57
2406,86,183513.46
1768,84,183462.95
8679,94,183456.20
1605,84,183453.00
2696,87,183412.27
3550,83,183354.18
1452,88,183309.52
6850,91,183299.00
2407,82,183251.96
7161,90,183243.96
9151,84,183228.15
6593,91,183149.33
6333,80,183103.20
2324,77,183092.05
1335,76,183084.78
6299,88,183029.74
8419,77,183024.54
2117,81,183008.96
2042,86,182995.96
6836,83,182960.82
2669,86,182917.36
8283,80,182895.19
8926,88,182872.43
7733,89,182856.32
5748,92,182838.09
204,84,182763.80
5429,92,182741.85
2093,80,182712.47
260,83,182692.90
3453,98,182684.09
7803,86,182675.69
4192,89,182671.45
97,85,182663.04
9341,76,182653.45
7950,78,182647.66
331,80,182594.84
3194,85,182528.93
9840,81,182523.25
681,85,182392.85
1266,83,182369.36
9945,91,182363.94
5045,78,182359.04
5579,84,182358.61
2577,85,182340.53
9090,86,182325.83
3666,90,182317.39
373,82,182270.65
7687,80,182239.63
8151,80,182235.77
5585,85,182191.34
1133,85,182131.91
6043,100,182063.26
8454,83,182060.43
9351,88,182005.52
2936,76,182003.94
2502,84,181986.62
468,88,181926.53
4008,82,181888.91
537,90,181880.01
8999,78,181823.84
957,85,181796.53
2005,85,181730.24
5731,91,181725.84
2437,84,181623.20
328,85,181590.98
8875,98,181572.44
7433,80,181569.60
4631,90,181508.44
7471,84,181456.72
5533,95,181443.46
9094,84,181428.49
8100,81,181405.61
8936,80,181404.27
29,89,181387.88
3691,88,181387.36
769,85,181315.25
9220,92,181314.56
7694,85,181270.69
1921,84,181263.31
9116,97,181258.31
8725,99,181191.47
4478,83,181162.29
7347,87,181083.13
2725,82,181074.28
4500,84,181065.38
1255,75,181063.22
9244,94,181042.69
3944,83,180994.84
1460,89,180976.27
9186,88,180953.01
3110,85,180834.82
6487,81,180780.33
3845,82,180741.26
7996,83,180729.79
398,86,180705.81
8520,81,180681.54
9773,81,180680.91
5523,77,180633.28
7530,81,180630.97
5603,85,180607.77
3258,73,180540.47
3164,72,180452.65
8903,92,180447.57
4409,83,180429.03
2530,89,180303.66
1504,84,180293.22
6600,86,180235.44
6214,89,180196.97
6547,90,180163.38
3149,86,180137.94
4832,92,180060.37
7625,88,179894.13
7443,86,179874.02
2649,92,179832.37
4399,90,179796.55
5988,89,179739.16
3803,86,179738.24
9888,84,179732.57
4633,80,179726.99
4903,96,179723.86
4016,89,179720.67
9545,99,179663.17
5474,83,179622.99
2493,79,179576.45
1158,81,179559.81
9867,82,179552.09
299,85,179506.13
2885,82,179436.35
1235,88,179429.56
6770,80,179421.67
7497,79,179414.23
598,80,179375.52
4540,85,179191.14
5023,78,179188.10
5104,91,179186.10
3787,88,179185.49
5627,73,179120.76
6027,90,179091.94
1254,88,179018.56
3846,75,179010.90
6741,84,178973.49
2595,97,178937.84
2357,87,178911.44
5177,80,178902.61
6015,80,178863.87
1920,84,178850.79
5727,78,178799.66
5648,97,178740.25
2641,98,178691.43
2297,93,178687.43
6898,77,178650.64
8108,87,178644.49
1407,91,178504.32
2436,91,178420.81
6225,86,178418.05
1328,89,178415.77
9893,79,178384.62
3833,80,178353.98
4620,76,178337.20
4474,84,178278.16
572,77,178239.73
8924,78,178208.59
3930,84,178168.98
9250,83,178168.26
5070,77,178063.47
806,89,177805.59
5205,86,177772.22
7660,78,177766.87
8641,86,177730.73
9630,88,177714.93
6275,83,177708.14
1072,77,177677.39
3858,88,177574.28
2720,90,177567.11
9294,80,177556.73
9020,86,177550.87
2330,74,177505.14
5601,87,177494.09
4044,89,177411.95
9912,86,177313.22
5408,85,177283.88
8042,81,177215.45
2130,86,177120.88
846,80,177089.17
6352,83,177067.56
4486,79,177045.67
8893,83,176918.86
9770,81,176909.88
9530,77,176883.24
5550,82,176722.25
6711,80,176667.42
5112,83,176649.80
7278,78,176639.13
7949,86,176554.65
3943,79,176518.71
7960,96,176455.95
1278,90,176425.99
6586,79,176324.16
7143,83,176209.28
1129,87,176194.22
5868,83,176164.58
6554,94,176127.52
8261,77,176113.58
6381,80,176055.11
3275,88,176039.19
3987,84,175882.69
4367,85,175880.29
1012,86,175762.18
7025,79,175748.69
5000,84,175723.02
9882,70,175607.55
6303,83,175574.91
160,78,175549.66
7640,76,175532.67
4535,86,175521.33
2963,88,175257.90
2065,89,175134.85
824,87,175110.62
5012,82,175053.96
9875,77,175044.11
2571,92,175036.83
325,83,174817.81
5773,86,174785.80
3122,76,174772.60
9937,77,174720.00
2088,81,174683.47
3461,81,174465.27
1732,87,174414.37
6083,78,174354.71
9491,87,174324.59
4142,82,174321.90
3281,85,174292.15
5739,79,174233.19
773,83,174221.34
4566,84,174085.14
1008,81,173938.30
8048,80,173916.24
8218,88,173808.44
4095,81,173808.04
5903,76,173799.01
8607,83,173600.19
6142,81,173591.81
7611,83,173502.11
1087,76,173474.79
3645,78,173411.96
929,76,173401.97
2257,85,173301.09
2198,73,173238.02
540,85,173186.95
7218,75,173172.10
7206,81,173158.98
374,82,173061.45
4311,83,173043.43
8587,86,173024.17
5785,82,173006.30
8010,85,172922.78
4922,83,172861.57
8162,83,172778.69
8047,84,172749.64
82,82,172693.58
6953,79,172613.17
1994,78,172511.63
4274,77,172358.40
4530,76,172255.89
3989,78,172209.35
9673,79,172202.95
4647,89,172053.38
2069,81,171991.47
3467,89,171973.11
9499,78,171864.22
892,79,171785.03
32,82,171762.45
8540,83,171757.75
4708,85,171723.46
8572,86,171663.96
5425,84,171661.31
510,81,171540.90
3140,76,171484.88
7138,77,171350.23
1813,81,171222.34
5934,82,171134.18
34,86,170819.88
2944,83,170645.26
1161,90,170578.38
8559,92,170424.08
6281,87,170385.23
5842,83,170357.44
7532,82,170138.08
7089,89,170111.01
6436,83,170087.91
6975,85,170028.00
2072,76,170000.78
8087,87,169857.17
5926,84,169379.39
927,86,169302.43
5334,75,169239.85
3404,80,169219.26
1930,78,169000.33
6570,73,168910.56
2237,83,168761.21
8262,82,168496.28
6927,75,168458.19
3228,79,168420.42
6596,82,168289.47
6558,80,168239.19
6548,77,168209.87
8760,85,168163.91
5015,83,168158.62
5319,79,168058.28
1075,76,167928.80
1558,74,167829.61
6500,87,167736.09
784,82,167637.80
539,82,167555.40
3308,75,167529.37
4070,75,167456.35
5329,71,167416.55
9657,76,167396.17
2819,84,166863.36
1503,87,166804.04
6264,81,166751.16
882,75,166732.72
1192,79,166221.73
9749,80,166074.60
7700,87,166002.73
3428,74,165960.90
109,76,165948.07
4404,77,165725.47
7601,79,165711.44
